rndNum,courseNum,rndPos,rndScr,relParScr,cumParScr,playerName,year,name,name2,cost
Round 2,770,T29,71,-1,-2,34021,2013,BUD CAULEY,Bud Cauley,#N/A
Round 3,770,T19,73,1,-1,34021,2013,BUD CAULEY,Bud Cauley,#N/A
Round 4,770,T31,72,E,-1,34021,2013,BUD CAULEY,Bud Cauley,#N/A
Round 1,770,T76,74,2,2,22621,2013,BEN CURTIS,Ben Curtis,#N/A
Round 2,770,T63,71,-1,1,22621,2013,BEN CURTIS,Ben Curtis,#N/A
Round 3,770,T39,72,E,1,22621,2013,BEN CURTIS,Ben Curtis,#N/A
Round 4,770,T31,70,-2,-1,22621,2013,BEN CURTIS,Ben Curtis,#N/A
Round 1,770,T35,72,E,E,27933,2012,JOHN MERRIC,John Merrick,3900
Round 1,770,T45,72,E,E,24357,2013,K.J. CHOI,K.J. Choi,6500
Round 3,770,T7,72,E,-5,24357,2013,K.J. CHOI,K.J. Choi,6500
Round 2,770,T15,72,E,-3,28475,2013,JEFF OVERTO,Jeff Overton,5900
Round 1,770,T7,69,-3,-3,23718,2013,NATHAN GREEN,Nathan Green,#N/A
Round 2,770,T15,72,E,-3,23718,2013,NATHAN GREEN,Nathan Green,#N/A
Round 3,770,T39,76,4,1,23718,2013,NATHAN GREEN,Nathan Green,#N/A
Round 4,770,T31,70,-2,-1,23718,2013,NATHAN GREEN,Nathan Green,#N/A
Round 1,770,T31,71,-1,-1,25632,2013,JIMMY WALKER,Jimmy Walker,#N/A
Round 2,770,T48,73,1,E,25632,2013,JIMMY WALKER,Jimmy Walker,#N/A
Round 3,770,T70,76,4,4,25632,2013,JIMMY WALKER,Jimmy Walker,#N/A
Round 4,770,T31,67,-5,-1,25632,2013,JIMMY WALKER,Jimmy Walker,#N/A
Round 1,770,T45,72,E,E,20593,2013,GREG CHALME,Greg Chalmers,#N/A
Round 2,770,T37,71,-1,-1,20593,2013,GREG CHALME,Greg Chalmers,#N/A
Round 3,770,T70,77,5,4,20593,2013,GREG CHALME,Greg Chalmers,#N/A
Round 4,770,T37,68,-4,E,20593,2013,GREG CHALME,Greg Chalmers,#N/A
Round 1,770,T17,70,-2,-2,6621,2013,JOE DURANT,Joe Durant,#N/A
Round 2,770,T15,71,-1,-3,6621,2013,JOE DURANT,Joe Durant,#N/A
Round 3,770,T39,76,4,1,6621,2013,JOE DURANT,Joe Durant,#N/A
Round 4,770,T37,71,-1,E,6621,2013,JOE DURANT,Joe Durant,#N/A
Round 1,770,T17,70,-2,-2,29740,2013,BRAD FRITSC,Brad Fritsch,#N/A
Round 2,770,T37,73,1,-1,29740,2013,BRAD FRITSC,Brad Fritsch,#N/A
Round 3,770,T53,75,3,2,29740,2013,BRAD FRITSC,Brad Fritsch,#N/A
Round 4,770,T37,70,-2,E,29740,2013,BRAD FRITSC,Brad Fritsch,#N/A
Round 1,770,T7,69,-3,-3,36884,2013,BEN KOHLES,Ben Kohles,#N/A
Round 2,770,T5,70,-2,-5,36884,2013,BEN KOHLES,Ben Kohles,#N/A
Round 3,770,T19,76,4,-1,36884,2013,BEN KOHLES,Ben Kohles,#N/A
Round 4,770,T37,73,1,E,36884,2013,BEN KOHLES,Ben Kohles,#N/A
Round 1,770,T45,72,E,E,27503,2013,STEVE LEBRUN,Steve LeBrun,#N/A
Round 2,770,T15,69,-3,-3,27503,2013,STEVE LEBRUN,Steve LeBrun,#N/A
Round 3,770,T19,74,2,-1,27503,2013,STEVE LEBRUN,Steve LeBrun,#N/A
Round 4,770,T37,73,1,E,27503,2013,STEVE LEBRUN,Steve LeBrun,#N/A
Round 2,770,T37,72,E,-1,28500,2013,MARTIN FLORES,Martin Flores,4700
Round 3,770,T30,72,E,E,32366,2013,KEVIN CHAPPE,Kevin Chappell,6300
Round 3,770,T17,72,E,-2,30944,2013,JASON KOKRAK,Jason Kokrak,6200
Round 1,770,T45,72,E,E,27644,2013,BRIAN HARMAN,Brian Harman,7000
Round 2,770,T15,72,E,-3,21753,2013,BRIAN DAVIS,Brian Davis,3800
Round 1,770,T45,72,E,E,10860,2013,JUSTIN LEONAR,Justin Leonard,3800
Round 2,770,T29,72,E,-2,31202,2013,WILLIA MCGIRT,William McGirt,6600
Round 4,770,T56,80,8,5,34563,2014,CHESSO HADLEY,Chesson Hadley,5700
Round 1,770,T45,72,E,E,22056,2013,CAMERO PERCY,Cameron Percy,#N/A
Round 2,770,T37,71,-1,-1,22056,2013,CAMERO PERCY,Cameron Percy,#N/A
Round 3,770,T70,77,5,4,22056,2013,CAMERO PERCY,Cameron Percy,#N/A
Round 4,770,T37,68,-4,E,22056,2013,CAMERO PERCY,Cameron Percy,#N/A
Round 4,770,T6,71,-1,-5,8075,2014,JERRY KELLY,Jerry Kelly,5500
Round 2,770,T63,72,E,1,30927,2013,BRENDO TODD,Brendon Todd,8100
Round 2,770,T63,72,E,1,33122,2013,RUSSEL KNOX,Russell Knox,7900
Round 2,770,T96,72,E,3,10885,2013,ROBERT ALLENB,Robert Allenby,3500
Round 1,770,T96,75,3,3,20098,2013,STUART APPLEB,Stuart Appleby,#N/A
Round 2,770,T48,69,-3,E,20098,2013,STUART APPLEB,Stuart Appleby,#N/A
Round 3,770,T39,73,1,1,20098,2013,STUART APPLEB,Stuart Appleby,#N/A
Round 4,770,T46,72,E,1,20098,2013,STUART APPLEB,Stuart Appleby,#N/A
Round 1,770,T1,67,-5,-5,20070,2013,MATT BETTEN,Matt Bettencourt,#N/A
Round 2,770,T12,73,1,-4,20070,2013,MATT BETTEN,Matt Bettencourt,#N/A
Round 3,770,T39,77,5,1,20070,2013,MATT BETTEN,Matt Bettencourt,#N/A
Round 4,770,T46,72,E,1,20070,2013,MATT BETTEN,Matt Bettencourt,#N/A
Round 1,770,T31,71,-1,-1,20105,2013,JEFF GOVE,Jeff Gove,#N/A
Round 2,770,T48,73,1,E,20105,2013,JEFF GOVE,Jeff Gove,#N/A
Round 3,770,T60,75,3,3,20105,2013,JEFF GOVE,Jeff Gove,#N/A
Round 4,770,T46,70,-2,1,20105,2013,JEFF GOVE,Jeff Gove,#N/A
Round 1,770,T58,73,1,1,27129,2013,LUKE LIST,Luke List,#N/A
Round 2,770,T48,71,-1,E,27129,2013,LUKE LIST,Luke List,#N/A
Round 3,770,T60,75,3,3,27129,2013,LUKE LIST,Luke List,#N/A
Round 4,770,T46,70,-2,1,27129,2013,LUKE LIST,Luke List,#N/A
Round 1,770,T58,73,1,1,29289,2013,SEUNG- NOH,Seung-Yul Noh,#N/A
Round 2,770,T48,71,-1,E,29289,2013,SEUNG- NOH,Seung-Yul Noh,#N/A
Round 3,770,T39,73,1,1,29289,2013,SEUNG- NOH,Seung-Yul Noh,#N/A
Round 4,770,T46,72,E,1,29289,2013,SEUNG- NOH,Seung-Yul Noh,#N/A
Round 1,770,T31,71,-1,-1,21949,2013,JOE OGILVI,Joe Ogilvie,#N/A
Round 2,770,T63,74,2,1,21949,2013,JOE OGILVI,Joe Ogilvie,#N/A
Round 3,770,T60,74,2,3,21949,2013,JOE OGILVI,Joe Ogilvie,#N/A
Round 4,770,T46,70,-2,1,21949,2013,JOE OGILVI,Joe Ogilvie,#N/A
Round 1,770,T45,72,E,E,29518,2013,BRENDA STEELE,Brendan Steele,#N/A
Round 2,770,T48,72,E,E,29518,2013,BRENDA STEELE,Brendan Steele,#N/A
Round 3,770,T30,72,E,E,29518,2013,BRENDA STEELE,Brendan Steele,#N/A
Round 4,770,T46,73,1,1,29518,2013,BRENDA STEELE,Brendan Steele,#N/A
Round 2,770,T130,72,E,7,24846,2013,RICKY BARNES,Ricky Barnes,3200
Round 2,770,T9,72,E,-3,24912,2014,WILL MACKEN,Will MacKenzie,7400
Round 1,770,T49,72,E,E,25834,2014,DANIEL SUMMER,Daniel Summerhays,6000
Round 2,770,T16,72,E,-2,23108,2014,MATT KUCHAR,Matt Kuchar,10300
Round 1,770,T96,75,3,3,6332,2013,NEAL LANCAS,Neal Lancaster,#N/A
Round 2,770,T63,70,-2,1,6332,2013,NEAL LANCAS,Neal Lancaster,#N/A
Round 3,770,T30,71,-1,E,6332,2013,NEAL LANCAS,Neal Lancaster,#N/A
Round 4,770,T53,74,2,2,6332,2013,NEAL LANCAS,Neal Lancaster,#N/A
Round 1,770,T109,76,4,4,27120,2013,TROY MATTES,Troy Matteson,#N/A
Round 2,770,T63,69,-3,1,27120,2013,TROY MATTES,Troy Matteson,#N/A
Round 3,770,T60,74,2,3,27120,2013,TROY MATTES,Troy Matteson,#N/A
Round 4,770,T53,71,-1,2,27120,2013,TROY MATTES,Troy Matteson,#N/A
Round 3,770,T21,72,E,-2,25444,2014,JUSTIN HICKS,Justin Hicks,3400
Round 4,770,T32,74,2,2,29222,2012,BILLY HURLEY,Billy Hurley III,4000
Round 4,770,T35,72,E,3,27466,2012,SPENCE LEVIN,Spencer Levin,4400
Round 2,770,T16,72,E,-2,27644,2014,BRIAN HARMAN,Brian Harman,7000
Round 1,770,T76,74,2,2,30163,2013,HENRIK NORLAN,Henrik Norlander,#N/A
Round 2,770,T63,71,-1,1,30163,2013,HENRIK NORLAN,Henrik Norlander,#N/A
Round 3,770,T53,73,1,2,30163,2013,HENRIK NORLAN,Henrik Norlander,#N/A
Round 4,770,T53,72,E,2,30163,2013,HENRIK NORLAN,Henrik Norlander,#N/A
Round 1,770,T49,72,E,E,31202,2014,WILLIA MCGIRT,William McGirt,6600
Round 3,770,T24,72,E,-1,31202,2014,WILLIA MCGIRT,William McGirt,6600
Round 2,770,T43,72,E,1,23638,2014,BRENDO DE JON,Brendon de Jonge,6500
Round 1,770,T49,72,E,E,28486,2014,MICHAE PUTNAM,Michael Putnam,5000
Round 1,770,T49,72,E,E,20645,2014,JOHN SENDEN,John Senden,7600
Round 2,770,T25,72,E,-1,21753,2014,BRIAN DAVIS,Brian Davis,3800
Round 2,770,T43,72,E,1,32640,2014,TROY MERRIT,Troy Merritt,3100
Round 3,770,T37,72,E,1,33419,2014,CAMERO TRINGA,Cameron Tringale,6500
Round 2,770,T60,72,E,2,35539,2014,LUKE GUTHRI,Luke Guthrie,4600
Round 2,770,T60,72,E,2,35541,2014,JOHN PETERS,John Peterson,5500
Round 1,770,T49,72,E,E,27933,2014,JOHN MERRIC,John Merrick,3900
Round 2,770,T83,72,E,4,34174,2014,JOHN HUH,John Huh,4700
Round 1,770,T49,72,E,E,27936,2014,MARTIN LAIRD,Martin Laird,8600
Round 3,770,2,73,1,-6,28307,2012,MATT EVERY,Matt Every,5100
Round 4,770,T35,72,E,3,34360,2012,PATRIC REED,Patrick Reed,10200
Round 2,770,T40,73,1,1,27644,2012,BRIAN HARMAN,Brian Harman,7000
Round 2,770,T25,73,1,E,28500,2012,MARTIN FLORES,Martin Flores,4700
Round 4,770,T35,74,2,3,10860,2012,JUSTIN LEONAR,Justin Leonard,3800
Round 3,770,T28,73,1,1,10860,2012,JUSTIN LEONAR,Justin Leonard,3800
Round 3,770,T42,73,1,3,27466,2012,SPENCE LEVIN,Spencer Levin,4400
Round 1,770,T31,71,-1,-1,19846,2013,BRIAN GAY,Brian Gay,#N/A
Round 2,770,T15,70,-2,-3,19846,2013,BRIAN GAY,Brian Gay,#N/A
Round 3,770,T39,76,4,1,19846,2013,BRIAN GAY,Brian Gay,#N/A
Round 4,770,T61,74,2,3,19846,2013,BRIAN GAY,Brian Gay,#N/A
Round 1,770,T17,70,-2,-2,1577,2013,LEE JANZEN,Lee Janzen,#N/A
Round 2,770,T5,69,-3,-5,1577,2013,LEE JANZEN,Lee Janzen,#N/A
Round 3,770,T53,79,7,2,1577,2013,LEE JANZEN,Lee Janzen,#N/A
Round 4,770,T61,73,1,3,1577,2013,LEE JANZEN,Lee Janzen,#N/A
Round 1,770,T7,69,-3,-3,25336,2013,ALISTA PRESNE,Alistair Presnell,#N/A
Round 2,770,T15,72,E,-3,25336,2013,ALISTA PRESNE,Alistair Presnell,#N/A
Round 3,770,T30,75,3,E,25336,2013,ALISTA PRESNE,Alistair Presnell,#N/A
Round 4,770,T61,75,3,3,25336,2013,ALISTA PRESNE,Alistair Presnell,#N/A
Round 3,770,T55,73,1,5,23353,2012,J.J. HENRY,J.J. Henry,4800
Round 1,770,T61,73,1,1,29478,2012,KEVIN KISNER,Kevin Kisner,3500
Round 3,770,T21,73,1,E,29478,2012,KEVIN KISNER,Kevin Kisner,3500
Round 1,770,T61,73,1,1,12510,2012,CHAD CAMPBE,Chad Campbell,4100
Round 3,770,T55,73,1,5,34261,2012,SCOTT LANGLE,Scott Langley,5900
Round 4,770,T67,76,4,8,35541,2014,JOHN PETERS,John Peterson,5500
Round 1,770,T61,73,1,1,27436,2012,GRAHAM DELAET,Graham DeLaet,8800
Round 4,770,T16,71,-1,-1,32150,2014,MICHAE THOMPS,Michael Thompson,5400
Round 1,770,T1,67,-5,-5,28118,2013,PETER TOMASU,Peter Tomasulo,#N/A
Round 2,770,T12,73,1,-4,28118,2013,PETER TOMASU,Peter Tomasulo,#N/A
Round 3,770,T39,77,5,1,28118,2013,PETER TOMASU,Peter Tomasulo,#N/A
Round 4,770,T61,74,2,3,28118,2013,PETER TOMASU,Peter Tomasulo,#N/A
Round 2,770,T16,73,1,-1,34099,2012,HARRIS ENGLIS,Harris English,9100
Round 2,770,T82,73,1,5,30944,2012,JASON KOKRAK,Jason Kokrak,6200
Round 2,770,T102,73,1,7,27895,2012,JONAS BLIXT,Jonas Blixt,5400
Round 3,770,T7,73,1,-5,25834,2013,DANIEL SUMMER,Daniel Summerhays,6000
Round 2,770,T15,73,1,-3,20766,2013,PADRAI HARRIN,Padraig Harrington,7400
Round 1,770,T58,73,1,1,20104,2013,KEN DUKE,Ken Duke,3800
Round 3,770,T19,73,1,-1,31202,2013,WILLIA MCGIRT,William McGirt,6600
Round 4,770,T16,73,1,-1,25345,2014,CARL PETTER,Carl Pettersson,5300
Round 3,770,T53,73,1,2,27933,2013,JOHN MERRIC,John Merrick,3900
Round 1,770,T58,73,1,1,30692,2013,SCOTT STALLI,Scott Stallings,5900
Round 2,770,T48,73,1,E,28780,2013,NICK THOMPS,Nicholas Thompson,4000
Round 4,770,T22,68,-4,-3,23800,2013,BRYCE MOLDER,Bryce Molder,5100
Round 3,770,T53,73,1,2,25562,2013,ANDRES ROMERO,Andres Romero,3800
Round 4,770,T15,69,-3,-4,22371,2013,AARON BADDEL,Aaron Baddeley,5000
Round 1,770,T58,73,1,1,30927,2013,BRENDO TODD,Brendon Todd,8100
Round 1,770,T58,73,1,1,33122,2013,RUSSEL KNOX,Russell Knox,7900
Round 1,770,T58,73,1,1,35901,2013,PAUL HALEY,Paul Haley II,#N/A
Round 2,770,T37,70,-2,-1,35901,2013,PAUL HALEY,Paul Haley II,#N/A
Round 3,770,T39,74,2,1,35901,2013,PAUL HALEY,Paul Haley II,#N/A
Round 4,770,73,78,6,7,35901,2013,PAUL HALEY,Paul Haley II,#N/A
Round 4,770,T42,75,3,3,28486,2014,MICHAE PUTNAM,Michael Putnam,5000
Round 1,770,T58,73,1,1,34261,2013,SCOTT LANGLE,Scott Langley,5900
Round 4,770,T41,71,-1,4,23353,2012,J.J. HENRY,J.J. Henry,4800
Round 1,770,T31,71,-1,-1,7013,2013,WES SHORT,"Wes Short, Jr.",#N/A
Round 2,770,T29,71,-1,-2,7013,2013,WES SHORT,"Wes Short, Jr.",#N/A
Round 3,770,T75,79,7,5,7013,2013,WES SHORT,"Wes Short, Jr.",#N/A
Round 1,770,T76,74,2,2,26951,2013,JOHNSO WAGNER,Johnson Wagner,#N/A
Round 2,770,T48,70,-2,E,26951,2013,JOHNSO WAGNER,Johnson Wagner,#N/A
Round 3,770,T75,77,5,5,26951,2013,JOHNSO WAGNER,Johnson Wagner,#N/A
Round 1,770,T58,73,1,1,24925,2013,JONATH BYRD,Jonathan Byrd,5700
Round 1,770,T58,73,1,1,23353,2013,J.J. HENRY,J.J. Henry,4800
Round 1,770,T58,73,1,1,8075,2013,JERRY KELLY,Jerry Kelly,5500
Round 1,770,T76,74,2,2,30110,2013,KYLE STANLE,Kyle Stanley,#N/A
Round 2,770,T48,70,-2,E,30110,2013,KYLE STANLE,Kyle Stanley,#N/A
Round 3,770,79,78,6,6,30110,2013,KYLE STANLE,Kyle Stanley,#N/A
Round 1,770,T109,76,4,4,24227,2013,JUSTIN BOLLI,Justin Bolli,#N/A
Round 2,770,T63,69,-3,1,24227,2013,JUSTIN BOLLI,Justin Bolli,#N/A
Round 3,770,T80,78,6,7,24227,2013,JUSTIN BOLLI,Justin Bolli,#N/A
Round 2,770,T96,73,1,3,1948,2013,TIM PETROV,Tim Petrovic,3700
Round 1,770,T58,73,1,1,33461,2013,MORGAN HOFFMA,Morgan Hoffmann,5900
Round 2,770,T16,73,1,-2,25444,2014,JUSTIN HICKS,Justin Hicks,3400
Round 1,770,T45,72,E,E,21951,2013,JOEY SNYDER,Joey Snyder III,#N/A
Round 2,770,T63,73,1,1,21951,2013,JOEY SNYDER,Joey Snyder III,#N/A
Round 3,770,82,87,15,16,21951,2013,JOEY SNYDER,Joey Snyder III,#N/A
Round 1,770,T7,69,-3,-3,22892,2013,JASON GORE,Jason Gore,#N/A
Round 2,770,T12,71,-1,-4,22892,2013,JASON GORE,Jason Gore,#N/A
Round 3,770,T39,77,5,1,22892,2013,JASON GORE,Jason Gore,#N/A
Round 3,770,T24,73,1,-1,28500,2014,MARTIN FLORES,Martin Flores,4700
Round 2,770,T25,73,1,-1,25345,2014,CARL PETTER,Carl Pettersson,5300
Round 1,770,T109,76,4,4,28455,2013,WILL CLAXTO,Will Claxton,#N/A
Round 2,770,T83,70,-2,2,28455,2013,WILL CLAXTO,Will Claxton,#N/A
Round 1,770,T109,76,4,4,37450,2013,DONALD CONSTA,Donald Constable,#N/A
Round 2,770,T83,70,-2,2,37450,2013,DONALD CONSTA,Donald Constable,#N/A
Round 4,770,T41,74,2,4,24912,2012,WILL MACKEN,Will MacKenzie,7400
Round 3,770,T6,73,1,-6,25720,2014,CHAD COLLIN,Chad Collins,4900
Round 1,770,T128,77,5,5,12782,2013,TIM HERRON,Tim Herron,#N/A
Round 2,770,T83,69,-3,2,12782,2013,TIM HERRON,Tim Herron,#N/A
Round 1,770,T58,73,1,1,19970,2013,ROBERT KARLSS,Robert Karlsson,#N/A
Round 2,770,T83,73,1,2,19970,2013,ROBERT KARLSS,Robert Karlsson,#N/A
Round 1,770,T128,77,5,5,26695,2013,MICHAE LETZIG,Michael Letzig,#N/A
Round 2,770,T83,69,-3,2,26695,2013,MICHAE LETZIG,Michael Letzig,#N/A
Round 1,770,T76,74,2,2,22348,2013,NICK O'HERN,Nick O'Hern,#N/A
Round 2,770,T83,72,E,2,22348,2013,NICK O'HERN,Nick O'Hern,#N/A
Round 4,770,T41,75,3,4,33122,2012,RUSSEL KNOX,Russell Knox,7900
Round 1,770,T65,73,1,1,29425,2014,ANDREW SVOBOD,Andrew Svoboda,4300
Round 2,770,T60,73,1,2,29425,2014,ANDREW SVOBOD,Andrew Svoboda,4300
Round 2,770,T16,73,1,-2,23623,2014,BO VAN PE,Bo Van Pelt,4800
Round 1,770,T58,73,1,1,27963,2013,CHRIS STROUD,Chris Stroud,#N/A
Round 2,770,T83,73,1,2,27963,2013,CHRIS STROUD,Chris Stroud,#N/A
Round 2,770,T25,73,1,-1,29535,2014,BRICE GARNET,Brice Garnett,3300
Round 4,770,T41,75,3,4,34046,2012,JORDAN SPIETH,Jordan Spieth,12200
Round 1,770,T139,78,6,6,28135,2013,AARON WATKIN,Aaron Watkins,#N/A
Round 2,770,T83,68,-4,2,28135,2013,AARON WATKIN,Aaron Watkins,#N/A
Round 3,770,T37,73,1,1,29479,2014,SCOTT BROWN,Scott Brown,4400
Round 4,770,T67,76,4,8,22371,2014,AARON BADDEL,Aaron Baddeley,5000
Round 1,770,T65,73,1,1,23638,2014,BRENDO DE JON,Brendon de Jonge,6500
Round 3,770,T30,73,1,E,28486,2014,MICHAE PUTNAM,Michael Putnam,5000
Round 1,770,T96,75,3,3,39412,2013,ZACK FISCHE,Zack Fischer,#N/A
Round 2,770,T96,72,E,3,39412,2013,ZACK FISCHE,Zack Fischer,#N/A
Round 1,770,T76,74,2,2,8725,2013,TOM GILLIS,Tom Gillis,#N/A
Round 2,770,T96,73,1,3,8725,2013,TOM GILLIS,Tom Gillis,#N/A
Round 1,770,T109,76,4,4,32448,2013,JAMES HAHN,James Hahn,#N/A
Round 2,770,T96,71,-1,3,32448,2013,JAMES HAHN,James Hahn,#N/A
Round 2,770,T43,73,1,1,20645,2014,JOHN SENDEN,John Senden,7600
Round 3,770,T48,73,1,2,20645,2014,JOHN SENDEN,John Senden,7600
Round 4,770,T26,78,6,E,25720,2014,CHAD COLLIN,Chad Collins,4900
Round 4,770,T26,75,3,E,23623,2014,BO VAN PE,Bo Van Pelt,4800
Round 1,770,T76,74,2,2,20443,2013,JIN PARK,Jin Park,#N/A
Round 2,770,T96,73,1,3,20443,2013,JIN PARK,Jin Park,#N/A
Round 1,770,T65,73,1,1,32640,2014,TROY MERRIT,Troy Merritt,3100
Round 4,770,72,75,3,6,34174,2013,JOHN HUH,John Huh,4700
Round 3,770,T48,73,1,2,25562,2014,ANDRES ROMERO,Andres Romero,3800
Round 2,770,T16,73,1,-2,34563,2014,CHESSO HADLEY,Chesson Hadley,5700
Round 1,770,T109,76,4,4,28310,2013,LEE WILLIA,Lee Williams,#N/A
Round 2,770,T96,71,-1,3,28310,2013,LEE WILLIA,Lee Williams,#N/A
Round 2,770,T33,73,1,E,30946,2014,ALEX PRUGH,Alex Prugh,5700
Round 1,770,T65,73,1,1,31557,2014,JIM HERMAN,Jim Herman,4100
Round 1,770,T109,76,4,4,24399,2013,SCOTT GARDIN,Scott Gardiner,#N/A
Round 2,770,T107,72,E,4,24399,2013,SCOTT GARDIN,Scott Gardiner,#N/A
Round 2,770,T60,73,1,2,31557,2014,JIM HERMAN,Jim Herman,4100
Round 2,770,T83,73,1,4,10885,2014,ROBERT ALLENB,Robert Allenby,3500
Round 1,770,T76,74,2,2,6573,2013,BRANDT JOBE,Brandt Jobe,#N/A
Round 2,770,T107,74,2,4,6573,2013,BRANDT JOBE,Brandt Jobe,#N/A
Round 2,770,T83,73,1,4,28780,2014,NICK THOMPS,Nicholas Thompson,4000
Round 1,770,T65,73,1,1,21878,2014,MARK WILSON,Mark Wilson,3700
Round 1,770,T58,73,1,1,28092,2013,D.H. LEE,D.H. Lee,#N/A
Round 2,770,T107,75,3,4,28092,2013,D.H. LEE,D.H. Lee,#N/A
Round 2,770,T97,73,1,5,23541,2014,BEN CRANE,Ben Crane,4300
Round 2,770,T97,73,1,5,20766,2014,PADRAI HARRIN,Padraig Harrington,7400
Round 1,770,T128,77,5,5,23204,2013,GARY CHRIST,Gary Christian,#N/A
Round 2,770,T114,72,E,5,23204,2013,GARY CHRIST,Gary Christian,#N/A
Round 1,770,T96,75,3,3,25191,2013,GONZAL FDEZ-C,Gonzalo Fdez-Castano,#N/A
Round 2,770,T114,74,2,5,25191,2013,GONZAL FDEZ-C,Gonzalo Fdez-Castano,#N/A
Round 1,770,T109,76,4,4,27896,2013,ROSS FISHER,Ross Fisher,#N/A
Round 2,770,T114,73,1,5,27896,2013,ROSS FISHER,Ross Fisher,#N/A
Round 1,770,T45,72,E,E,30750,2013,TOMMY GAINEY,Tommy Gainey,#N/A
Round 2,770,T114,77,5,5,30750,2013,TOMMY GAINEY,Tommy Gainey,#N/A
Round 1,770,T109,76,4,4,32698,2013,BOBBY GATES,Bobby Gates,#N/A
Round 2,770,T114,73,1,5,32698,2013,BOBBY GATES,Bobby Gates,#N/A
Round 1,770,T65,73,1,1,34409,2014,DAVID LINGME,David Lingmerth,5200
Round 2,770,T97,73,1,5,2206,2014,DAVID TOMS,David Toms,4800
Round 2,770,T107,73,1,6,29478,2014,KEVIN KISNER,Kevin Kisner,3500
Round 2,770,T115,73,1,7,27064,2014,JHONAT VEGAS,Jhonattan Vegas,4800
Round 1,770,T128,77,5,5,1766,2013,BILLY MAYFAI,Billy Mayfair,#N/A
Round 2,770,T114,72,E,5,1766,2013,BILLY MAYFAI,Billy Mayfair,#N/A
Round 1,770,T109,76,4,4,10213,2013,DICKY PRIDE,Dicky Pride,#N/A
Round 2,770,T114,73,1,5,10213,2013,DICKY PRIDE,Dicky Pride,#N/A
Round 2,770,T69,73,1,3,33461,2014,MORGAN HOFFMA,Morgan Hoffmann,5900
Round 2,770,T3,74,2,-7,28307,2012,MATT EVERY,Matt Every,5100
Round 1,770,T109,76,4,4,2246,2013,DUFFY WALDOR,Duffy Waldorf,#N/A
Round 2,770,T114,73,1,5,2246,2013,DUFFY WALDOR,Duffy Waldorf,#N/A
Round 1,770,T109,76,4,4,23409,2013,JAMES DRISCO,James Driscoll,#N/A
Round 2,770,T125,74,2,6,23409,2013,JAMES DRISCO,James Driscoll,#N/A
Round 1,770,T143,79,7,7,24604,2013,HUNTER HAAS,Hunter Haas,#N/A
Round 2,770,T125,71,-1,6,24604,2013,HUNTER HAAS,Hunter Haas,#N/A
Round 1,770,T128,77,5,5,10585,2013,SCOTT MCCARR,Scott McCarron,#N/A
Round 2,770,T125,73,1,6,10585,2013,SCOTT MCCARR,Scott McCarron,#N/A
Round 1,770,T58,73,1,1,23497,2013,TAG RIDING,Tag Ridings,#N/A
Round 2,770,T125,77,5,6,23497,2013,TAG RIDING,Tag Ridings,#N/A
Round 1,770,T96,75,3,3,23325,2013,VAUGHN TAYLOR,Vaughn Taylor,#N/A
Round 2,770,T125,75,3,6,23325,2013,VAUGHN TAYLOR,Vaughn Taylor,#N/A
Round 1,770,T75,74,2,2,26758,2012,DAVID HEARN,David Hearn,5600
Round 2,770,T64,74,2,4,26758,2012,DAVID HEARN,David Hearn,5600
Round 2,770,T47,74,2,2,12716,2012,CHARLE HOFFMA,Charley Hoffman,7300
Round 3,770,T15,74,2,-1,27214,2012,KEVIN STREEL,Kevin Streelman,6900
Round 1,770,T143,79,7,7,9011,2013,DAVID DUVAL,David Duval,#N/A
Round 2,770,T130,72,E,7,9011,2013,DAVID DUVAL,David Duval,#N/A
Round 1,770,T139,78,6,6,28308,2013,TROY KELLY,Troy Kelly,#N/A
Round 2,770,T130,73,1,7,28308,2013,TROY KELLY,Troy Kelly,#N/A
Round 1,770,T109,76,4,4,28158,2013,STEVE MARINO,Steve Marino,#N/A
Round 2,770,T130,75,3,7,28158,2013,STEVE MARINO,Steve Marino,#N/A
Round 1,770,T139,78,6,6,12652,2013,CAMERO BECKMA,Cameron Beckman,#N/A
Round 2,770,T135,74,2,8,12652,2013,CAMERO BECKMA,Cameron Beckman,#N/A
Round 2,770,T47,74,2,2,8075,2012,JERRY KELLY,Jerry Kelly,5500
Round 4,770,T10,68,-4,-7,28500,2013,MARTIN FLORES,Martin Flores,4700
Round 1,770,T128,77,5,5,33869,2013,ERIC MEIERD,Eric Meierdierks,#N/A
Round 2,770,T135,75,3,8,33869,2013,ERIC MEIERD,Eric Meierdierks,#N/A
Round 1,770,T76,74,2,2,39328,2013,CONRAD SHINDL,Conrad Shindler,#N/A
Round 2,770,T135,78,6,8,39328,2013,CONRAD SHINDL,Conrad Shindler,#N/A
Round 1,770,T143,79,7,7,22295,2013,DARRON STILES,Darron Stiles,#N/A
Round 2,770,T135,73,1,8,22295,2013,DARRON STILES,Darron Stiles,#N/A
Round 1,770,T128,77,5,5,34431,2013,ROBERT STREB,Robert Streb,#N/A
Round 2,770,T135,75,3,8,34431,2013,ROBERT STREB,Robert Streb,#N/A
Round 1,770,T75,74,2,2,25834,2012,DANIEL SUMMER,Daniel Summerhays,6000
Round 3,770,T21,74,2,E,25834,2012,DANIEL SUMMER,Daniel Summerhays,6000
