"","rndNum","courseNum","rndPos","rndScr","relParScr","cumParScr","playerName","year","name"
"369","Round 2","014","T30","73","1","+2","10885",2006,"ROBERT ALLENB"
"370","Round 3","014","T33","74","2","+4","10885",2006,"ROBERT ALLENB"
"371","Round 4","014","T22","71","-1","+3","10885",2006,"ROBERT ALLENB"
"372","Round 1","014","T19","72","E","E","19825",2006,"DARREN CLARKE"
"373","Round 2","014","T5","70","-2","-2","19825",2006,"DARREN CLARKE"
"374","Round 3","014","T4","72","E","-2","19825",2006,"DARREN CLARKE"
"375","Round 4","014","T22","77","5","+3","19825",2006,"DARREN CLARKE"
"376","Round 1","014","T30","73","1","+1","10809",2006,"JIM FURYK"
"377","Round 2","014","T44","75","3","+4","10809",2006,"JIM FURYK"
"378","Round 3","014","T12","68","-4","E","10809",2006,"JIM FURYK"
"379","Round 4","014","T22","75","3","+3","10809",2006,"JIM FURYK"
"380","Round 1","014","T79","80","8","+8","20433",2006,"MARK HENSBY"
"381","Round 2","014","T39","67","-5","+3","20433",2006,"MARK HENSBY"
"382","Round 3","014","T16","70","-2","+1","20433",2006,"MARK HENSBY"
"383","Round 4","014","T22","74","2","+3","20433",2006,"MARK HENSBY"
"384","Round 1","014","T37","74","2","+2","01706",2006,"DAVIS LOVE I"
"385","Round 2","014","T23","71","-1","+1","01706",2006,"DAVIS LOVE I"
"386","Round 3","014","T29","74","2","+3","01706",2006,"DAVIS LOVE I"
"387","Round 4","014","T22","72","E","+3","01706",2006,"DAVIS LOVE I"
"388","Round 1","014","T8","71","-1","-1","06522",2006,"ERNIE ELS"
"389","Round 2","014","T5","71","-1","-2","06522",2006,"ERNIE ELS"
"390","Round 3","014","T12","74","2","E","06522",2006,"ERNIE ELS"
"391","Round 4","014","T27","76","4","+4","06522",2006,"ERNIE ELS"
"392","Round 1","014","T30","73","1","+1","20766",2006,"PADRAI HARRIN"
"393","Round 2","014","T10","70","-2","-1","20766",2006,"PADRAI HARRIN"
"394","Round 3","014","T22","75","3","+2","20766",2006,"PADRAI HARRIN"
"395","Round 4","014","T27","74","2","+4","20766",2006,"PADRAI HARRIN"
"396","Round 1","014","T48","75","3","+3","20218",2006,"SHINGO KATAYA"
"397","Round 2","014","T23","70","-2","+1","20218",2006,"SHINGO KATAYA"
"398","Round 3","014","T22","73","1","+2","20218",2006,"SHINGO KATAYA"
"399","Round 4","014","T27","74","2","+4","20218",2006,"SHINGO KATAYA"
"400","Round 1","014","T19","72","E","E","25345",2006,"CARL PETTER"
"401","Round 2","014","T30","74","2","+2","25345",2006,"CARL PETTER"
"402","Round 3","014","T29","73","1","+3","25345",2006,"CARL PETTER"
"403","Round 4","014","T27","73","1","+4","25345",2006,"CARL PETTER"
"404","Round 1","014","T19","72","E","E","24502",2006,"ADAM SCOTT"
"405","Round 2","014","T30","74","2","+2","24502",2006,"ADAM SCOTT"
"406","Round 3","014","T35","75","3","+5","24502",2006,"ADAM SCOTT"
"407","Round 4","014","T27","71","-1","+4","24502",2006,"ADAM SCOTT"
"408","Round 1","014","T30","73","1","+1","10944",2006,"THOMAS BJORN"
"409","Round 2","014","T44","75","3","+4","10944",2006,"THOMAS BJORN"
"410","Round 3","014","T43","76","4","+8","10944",2006,"THOMAS BJORN"
"411","Round 4","014","T32","69","-3","+5","10944",2006,"THOMAS BJORN"
"412","Round 1","014","T19","72","E","E","06573",2006,"BRANDT JOBE"
"413","Round 2","014","T44","76","4","+4","06573",2006,"BRANDT JOBE"
"414","Round 3","014","T46","77","5","+9","06573",2006,"BRANDT JOBE"
"415","Round 4","014","T32","68","-4","+5","06573",2006,"BRANDT JOBE"
"416","Round 1","014","T37","74","2","+2","24024",2006,"ZACH JOHNSO"
"417","Round 2","014","T30","72","E","+2","24024",2006,"ZACH JOHNSO"
"418","Round 3","014","T41","77","5","+7","24024",2006,"ZACH JOHNSO"
"419","Round 4","014","T32","70","-2","+5","24024",2006,"ZACH JOHNSO"
"420","Round 1","014","T19","72","E","E","21959",2006,"TED PURDY"
"421","Round 2","014","T44","76","4","+4","21959",2006,"TED PURDY"
"422","Round 3","014","T38","74","2","+6","21959",2006,"TED PURDY"
"423","Round 4","014","T32","71","-1","+5","21959",2006,"TED PURDY"
"424","Round 1","014","T55","76","4","+4","12782",2006,"TIM HERRON"
"425","Round 2","014","T39","71","-1","+3","12782",2006,"TIM HERRON"
"426","Round 3","014","T22","71","-1","+2","12782",2006,"TIM HERRON"
"427","Round 4","014","T36","76","4","+6","12782",2006,"TIM HERRON"
"428","Round 1","014","2","68","-4","-4","01797",2006,"ROCCO MEDIAT"
"429","Round 2","014","T2","73","1","-3","01797",2006,"ROCCO MEDIAT"
"430","Round 3","014","T4","73","1","-2","01797",2006,"ROCCO MEDIAT"
"431","Round 4","014","T36","80","8","+6","01797",2006,"ROCCO MEDIAT"
"432","Round 1","014","T55","76","4","+4","23621",2006,"RORY SABBAT"
"433","Round 2","014","T30","70","-2","+2","23621",2006,"RORY SABBAT"
"434","Round 3","014","T33","74","2","+4","23621",2006,"RORY SABBAT"
"435","Round 4","014","T36","74","2","+6","23621",2006,"RORY SABBAT"
"436","Round 1","014","T30","73","1","+1","24507",2006,"JASON BOHN"
"437","Round 2","014","T17","71","-1","E","24507",2006,"JASON BOHN"
"438","Round 3","014","T35","77","5","+5","24507",2006,"JASON BOHN"
"439","Round 4","014","T39","74","2","+7","24507",2006,"JASON BOHN"
"440","Round 1","014","T8","71","-1","-1","22621",2006,"BEN CURTIS"
"441","Round 2","014","T23","74","2","+1","22621",2006,"BEN CURTIS"
"442","Round 3","014","T38","77","5","+6","22621",2006,"BEN CURTIS"
"443","Round 4","014","T39","73","1","+7","22621",2006,"BEN CURTIS"
"444","Round 1","014","T48","75","3","+3","10860",2006,"JUSTIN LEONAR"
"445","Round 2","014","T23","70","-2","+1","10860",2006,"JUSTIN LEONAR"
"446","Round 3","014","T43","79","7","+8","10860",2006,"JUSTIN LEONAR"
"447","Round 4","014","T39","71","-1","+7","10860",2006,"JUSTIN LEONAR"
"448","Round 1","014","T8","71","-1","-1","23614",2006,"RICH BEEM"
"449","Round 2","014","T17","73","1","E","23614",2006,"RICH BEEM"
"450","Round 3","014","T16","73","1","+1","23614",2006,"RICH BEEM"
"451","Round 4","014","T42","79","7","+8","23614",2006,"RICH BEEM"
"452","Round 1","014","T37","74","2","+2","23983",2006,"LUKE DONALD"
"453","Round 2","014","T30","72","E","+2","23983",2006,"LUKE DONALD"
"454","Round 3","014","T38","76","4","+6","23983",2006,"LUKE DONALD"
"455","Round 4","014","T42","74","2","+8","23983",2006,"LUKE DONALD"
"456","Round 1","014","T48","75","3","+3","01823",2006,"LARRY MIZE"
"457","Round 2","014","T39","72","E","+3","01823",2006,"LARRY MIZE"
"458","Round 3","014","T43","77","5","+8","01823",2006,"LARRY MIZE"
"459","Round 4","014","T42","72","E","+8","01823",2006,"LARRY MIZE"
"460","Round 1","014","T37","74","2","+2","01139",2006,"OLIN BROWNE"
"461","Round 2","014","T10","69","-3","-1","01139",2006,"OLIN BROWNE"
"462","Round 3","014","T41","80","8","+7","01139",2006,"OLIN BROWNE"
"463","Round 4","014","45","74","2","+9","01139",2006,"OLIN BROWNE"
"464","Round 1","014","T19","72","E","E","21209",2006,"SERGIO GARCIA"
"465","Round 2","014","T30","74","2","+2","21209",2006,"SERGIO GARCIA"
"466","Round 3","014","T46","79","7","+9","21209",2006,"SERGIO GARCIA"
"467","Round 4","014","46","73","1","+10","21209",2006,"SERGIO GARCIA"
"468","Round 1","014","T8","71","-1","-1","01235",2006,"BEN CRENSH"
"469","Round 2","014","T10","72","E","-1","01235",2006,"BEN CRENSH"
"470","Round 3","014","T35","78","6","+5","01235",2006,"BEN CRENSH"
"471","Round 4","014","47","79","7","+12","01235",2006,"BEN CRENSH"
"472","Round 1","014","T55","76","4","+4","01142",2006,"BART BRYANT"
"473","Round 2","014","T48","73","1","+5","01142",2006,"BART BRYANT"
"474","Round 1","014","T48","75","3","+3","20400",2006,"MICHAE CAMPBE"
"475","Round 2","014","T48","74","2","+5","20400",2006,"MICHAE CAMPBE"
"476","Round 1","014","T37","74","2","+2","23541",2006,"BEN CRANE"
"477","Round 2","014","T48","75","3","+5","23541",2006,"BEN CRANE"
"478","Round 1","014","T68","78","6","+6","12662",2006,"THOMAS LEVET"
"479","Round 2","014","T48","71","-1","+5","12662",2006,"THOMAS LEVET"
"480","Round 1","014","T37","74","2","+2","08635",2006,"COLIN MONTGO"
"481","Round 2","014","T48","75","3","+5","08635",2006,"COLIN MONTGO"
"482","Round 1","014","T48","75","3","+3","23325",2006,"VAUGHN TAYLOR"
"483","Round 2","014","T48","74","2","+5","23325",2006,"VAUGHN TAYLOR"
"484","Round 1","014","T65","77","5","+5","02300",2006,"IAN WOOSNA"
"485","Round 2","014","T48","72","E","+5","02300",2006,"IAN WOOSNA"
"486","Round 1","014","T55","76","4","+4","06251",2006,"CHRIS DIMARC"
"487","Round 2","014","T55","74","2","+6","06251",2006,"CHRIS DIMARC"
"488","Round 1","014","T37","74","2","+2","01473",2006,"TODD HAMILT"
"489","Round 2","014","T55","76","4","+6","01473",2006,"TODD HAMILT"
"490","Round 1","014","T55","76","4","+4","20634",2006,"PETER LONARD"
"491","Round 2","014","T55","74","2","+6","20634",2006,"PETER LONARD"
"492","Round 1","014","T19","72","E","E","02206",2006,"DAVID TOMS"
"493","Round 2","014","T55","78","6","+6","02206",2006,"DAVID TOMS"
"494","Round 1","014","T48","75","3","+3","20396",2006,"LEE WESTWO"
"495","Round 2","014","T55","75","3","+6","20396",2006,"LEE WESTWO"
"496","Round 1","014","T30","73","1","+1","25900",2006,"LUCAS GLOVER"
"497","Round 2","014","T60","78","6","+7","25900",2006,"LUCAS GLOVER"
"498","Round 1","014","T48","75","3","+3","22378",2006,"TREVOR IMMELM"
"499","Round 2","014","T60","76","4","+7","22378",2006,"TREVOR IMMELM"
"500","Round 1","014","T55","76","4","+4","01677",2006,"TOM LEHMAN"
"501","Round 2","014","T60","75","3","+7","01677",2006,"TOM LEHMAN"
"502","Round 1","014","T37","74","2","+2","21949",2006,"JOE OGILVI"
"503","Round 2","014","T60","77","5","+7","21949",2006,"JOE OGILVI"
"504","Round 1","014","T65","77","5","+5","21528",2006,"HENRIK STENSO"
"505","Round 2","014","T60","74","2","+7","21528",2006,"HENRIK STENSO"
"506","Round 1","014","T55","76","4","+4","24357",2006,"K.J. CHOI"
"507","Round 2","014","T65","76","4","+8","24357",2006,"K.J. CHOI"
"508","Round 1","014","T72","79","7","+7","01355",2006,"RAY FLOYD"
"509","Round 2","014","T65","73","1","+8","01355",2006,"RAY FLOYD"
"510","Round 1","014","T85","82","10","+10","06515",2006,"SHAUN MICHEE"
"511","Round 2","014","T65","70","-2","+8","06515",2006,"SHAUN MICHEE"
"512","Round 1","014","T55","76","4","+4","24140",2006,"SEAN O'HAIR"
"513","Round 2","014","T65","76","4","+8","24140",2006,"SEAN O'HAIR"
"514","Round 1","014","T37","74","2","+2","01249",2006,"JOHN DALY"
"515","Round 2","014","T69","79","7","+9","01249",2006,"JOHN DALY"
"516","Round 1","014","T72","79","7","+7","01326",2006,"NICK FALDO"
"517","Round 2","014","T69","74","2","+9","01326",2006,"NICK FALDO"
"518","Round 1","014","T68","78","6","+6","24511",2006,"THONGC JAIDEE"
"519","Round 2","014","T69","75","3","+9","24511",2006,"THONGC JAIDEE"
"520","Round 1","014","T72","79","7","+7","01666",2006,"BERNHA LANGER"
"521","Round 2","014","T69","74","2","+9","01666",2006,"BERNHA LANGER"
"522","Round 1","014","T72","79","7","+7","12680",2006,"SHIGEK MARUYA"
"523","Round 2","014","T73","75","3","+10","12680",2006,"SHIGEK MARUYA"
"524","Round 1","014","T85","82","10","+10","01887",2006,"MARK O'MEAR"
"525","Round 2","014","T73","72","E","+10","01887",2006,"MARK O'MEAR"
"526","Round 1","014","T72","79","7","+7","02256",2006,"TOM WATSON"
"527","Round 2","014","T73","75","3","+10","02256",2006,"TOM WATSON"
"528","Round 1","014","T79","80","8","+8","27810",2006,"BRIAN MCELHI"
"529","Round 2","014","T76","75","3","+11","27810",2006,"BRIAN MCELHI"
"530","Round 1","014","T68","78","6","+6","12461",2006,"PAUL MCGINL"
"531","Round 2","014","T76","77","5","+11","12461",2006,"PAUL MCGINL"
"532","Round 1","014","T65","77","5","+5","02133",2006,"CRAIG STADLE"
"533","Round 2","014","T76","78","6","+11","02133",2006,"CRAIG STADLE"
"534","Round 1","014","T79","80","8","+8","01161",2006,"MARK CALCAV"
"535","Round 2","014","79","76","4","+12","01161",2006,"MARK CALCAV"
"536","Round 1","014","T55","76","4","+4","01381",2006,"FRED FUNK"
"537","Round 2","014","T80","81","9","+13","01381",2006,"FRED FUNK"
"538","Round 1","014","T79","80","8","+8","23814",2006,"EDOARD MOLINA"
"539","Round 2","014","T80","77","5","+13","23814",2006,"EDOARD MOLINA"
"540","Round 1","014","89","84","12","+12","09011",2006,"DAVID DUVAL"
"541","Round 2","014","T82","75","3","+15","09011",2006,"DAVID DUVAL"
"542","Round 1","014","88","83","11","+11","29225",2006,"CLAY OGDEN"
"543","Round 2","014","T82","76","4","+15","29225",2006,"CLAY OGDEN"
"544","Round 1","014","T68","78","6","+6","02321",2006,"FUZZY ZOELLE"
"545","Round 2","014","T82","81","9","+15","02321",2006,"FUZZY ZOELLE"
"546","Round 1","014","T85","82","10","+10","29224",2006,"DILLON DOUGHE"
"547","Round 2","014","T85","78","6","+16","29224",2006,"DILLON DOUGHE"
"548","Round 1","014","T72","79","7","+7","22878",2006,"KEVIN MARSH"
"549","Round 2","014","T85","81","9","+16","22878",2006,"KEVIN MARSH"
"550","Round 1","014","T72","79","7","+7","01955",2006,"GARY PLAYER"
"551","Round 2","014","T85","81","9","+16","01955",2006,"GARY PLAYER"
"552","Round 1","014","T79","80","8","+8","01717",2006,"SANDY LYLE"
"553","Round 2","014","88","81","9","+17","01717",2006,"SANDY LYLE"
"554","Round 1","014","90","89","17","+17","01215",2006,"CHARLE COODY"
"555","Round 2","014","89","74","2","+19","01215",2006,"CHARLE COODY"
"556","Round 1","014","T79","80","8","+8","21961",2006,"CHARLE HOWELL"
"557","Round 2","014","90","84","12","+20","21961",2006,"CHARLE HOWELL"
"558","Round 1","014","T5","71","-1","-1","24024",2007,"ZACH JOHNSO"
"559","Round 2","014","T4","73","1","E","24024",2007,"ZACH JOHNSO"
"560","Round 3","014","T4","76","4","+4","24024",2007,"ZACH JOHNSO"
"561","Round 4","014","1","69","-3","+1","24024",2007,"ZACH JOHNSO"
"562","Round 1","014","T43","76","4","+4","20157",2007,"RETIEF GOOSEN"
"563","Round 2","014","T46","76","4","+8","20157",2007,"RETIEF GOOSEN"
"564","Round 3","014","T8","70","-2","+6","20157",2007,"RETIEF GOOSEN"
"565","Round 4","014","T2","69","-3","+3","20157",2007,"RETIEF GOOSEN"
"566","Round 1","014","T15","73","1","+1","23621",2007,"RORY SABBAT"
"567","Round 2","014","T27","76","4","+5","23621",2007,"RORY SABBAT"
"568","Round 3","014","T8","73","1","+6","23621",2007,"RORY SABBAT"
"569","Round 4","014","T2","69","-3","+3","23621",2007,"RORY SABBAT"
"570","Round 1","014","T15","73","1","+1","08793",2007,"TIGER WOODS"
"571","Round 2","014","T15","74","2","+3","08793",2007,"TIGER WOODS"
"572","Round 3","014","T2","72","E","+3","08793",2007,"TIGER WOODS"
"573","Round 4","014","T2","72","E","+3","08793",2007,"TIGER WOODS"
"574","Round 1","014","T28","75","3","+3","08075",2007,"JERRY KELLY"
"575","Round 2","014","T4","69","-3","E","08075",2007,"JERRY KELLY"
"576","Round 3","014","T8","78","6","+6","08075",2007,"JERRY KELLY"
"577","Round 4","014","T5","70","-2","+4","08075",2007,"JERRY KELLY"
"578","Round 1","014","T1","69","-3","-3","22405",2007,"JUSTIN ROSE"
"579","Round 2","014","T4","75","3","E","22405",2007,"JUSTIN ROSE"
"580","Round 3","014","T2","75","3","+3","22405",2007,"JUSTIN ROSE"
"581","Round 4","014","T5","73","1","+4","22405",2007,"JUSTIN ROSE"
"582","Round 1","014","T28","75","3","+3","20098",2007,"STUART APPLEB"
"583","Round 2","014","T8","70","-2","+1","20098",2007,"STUART APPLEB"
"584","Round 3","014","1","73","1","+2","20098",2007,"STUART APPLEB"
"585","Round 4","014","T7","75","3","+5","20098",2007,"STUART APPLEB"
"586","Round 1","014","T59","77","5","+5","20766",2007,"PADRAI HARRIN"
"587","Round 2","014","T8","68","-4","+1","20766",2007,"PADRAI HARRIN"
"588","Round 3","014","T4","75","3","+4","20766",2007,"PADRAI HARRIN"
"589","Round 4","014","T7","73","1","+5","20766",2007,"PADRAI HARRIN"
"590","Round 1","014","T3","70","-2","-2","02206",2007,"DAVID TOMS"
"591","Round 2","014","T25","78","6","+4","02206",2007,"DAVID TOMS"
"592","Round 3","014","T8","74","2","+6","02206",2007,"DAVID TOMS"
"593","Round 4","014","9","72","E","+6","02206",2007,"DAVID TOMS"
"594","Round 1","014","T75","79","7","+7","25364",2007,"PAUL CASEY"
"595","Round 2","014","T15","68","-4","+3","25364",2007,"PAUL CASEY"
"596","Round 3","014","T19","77","5","+8","25364",2007,"PAUL CASEY"
"597","Round 4","014","T10","71","-1","+7","25364",2007,"PAUL CASEY"
"598","Round 1","014","T15","73","1","+1","23983",2007,"LUKE DONALD"
"599","Round 2","014","T15","74","2","+3","23983",2007,"LUKE DONALD"
"600","Round 3","014","T8","75","3","+6","23983",2007,"LUKE DONALD"
"601","Round 4","014","T10","73","1","+7","23983",2007,"LUKE DONALD"
"602","Round 1","014","T5","71","-1","-1","23325",2007,"VAUGHN TAYLOR"
"603","Round 2","014","3","72","E","-1","23325",2007,"VAUGHN TAYLOR"
"604","Round 3","014","T4","77","5","+4","23325",2007,"VAUGHN TAYLOR"
"605","Round 4","014","T10","75","3","+7","23325",2007,"VAUGHN TAYLOR"
"606","Round 1","014","T5","71","-1","-1","23135",2007,"TIM CLARK"
"607","Round 2","014","T1","71","-1","-2","23135",2007,"TIM CLARK"
"608","Round 3","014","T8","80","8","+6","23135",2007,"TIM CLARK"
"609","Round 4","014","T13","74","2","+8","23135",2007,"TIM CLARK"
"610","Round 1","014","T28","75","3","+3","10809",2007,"JIM FURYK"
"611","Round 2","014","14","71","-1","+2","10809",2007,"JIM FURYK"
"612","Round 3","014","T8","76","4","+6","10809",2007,"JIM FURYK"
"613","Round 4","014","T13","74","2","+8","10809",2007,"JIM FURYK"
"614","Round 1","014","T28","75","3","+3","24138",2007,"IAN POULTE"
"615","Round 2","014","T33","75","3","+6","24138",2007,"IAN POULTE"
"616","Round 3","014","T26","76","4","+10","24138",2007,"IAN POULTE"
"617","Round 4","014","T13","70","-2","+8","24138",2007,"IAN POULTE"
"618","Round 1","014","T15","73","1","+1","06567",2007,"VIJAY SINGH"
"619","Round 2","014","T4","71","-1","E","06567",2007,"VIJAY SINGH"
"620","Round 3","014","T16","79","7","+7","06567",2007,"VIJAY SINGH"
"621","Round 4","014","T13","73","1","+8","06567",2007,"VIJAY SINGH"
"622","Round 1","014","T59","77","5","+5","20229",2007,"STEWAR CINK"
"623","Round 2","014","T46","75","3","+8","20229",2007,"STEWAR CINK"
"624","Round 3","014","T34","75","3","+11","20229",2007,"STEWAR CINK"
"625","Round 4","014","T17","70","-2","+9","20229",2007,"STEWAR CINK"
"626","Round 1","014","T28","75","3","+3","01941",2007,"TOM PERNIC"
"627","Round 2","014","T15","72","E","+3","01941",2007,"TOM PERNIC"
"628","Round 3","014","T26","79","7","+10","01941",2007,"TOM PERNIC"
"629","Round 4","014","T17","71","-1","+9","01941",2007,"TOM PERNIC"
"630","Round 1","014","T10","72","E","E","21528",2007,"HENRIK STENSO"
"631","Round 2","014","T25","76","4","+4","21528",2007,"HENRIK STENSO"
"632","Round 3","014","T23","77","5","+9","21528",2007,"HENRIK STENSO"
"633","Round 4","014","T17","72","E","+9","21528",2007,"HENRIK STENSO"
"634","Round 1","014","T43","76","4","+4","01161",2007,"MARK CALCAV"
"635","Round 2","014","T15","71","-1","+3","01161",2007,"MARK CALCAV"
"636","Round 3","014","T23","78","6","+9","01161",2007,"MARK CALCAV"
"637","Round 4","014","T20","73","1","+10","01161",2007,"MARK CALCAV"
"638","Round 1","014","T20","74","2","+2","25900",2007,"LUCAS GLOVER"
"639","Round 2","014","T8","71","-1","+1","25900",2007,"LUCAS GLOVER"
"640","Round 3","014","T19","79","7","+8","25900",2007,"LUCAS GLOVER"
"641","Round 4","014","T20","74","2","+10","25900",2007,"LUCAS GLOVER"
"642","Round 1","014","T59","77","5","+5","22913",2007,"JOHN ROLLIN"
"643","Round 2","014","T40","74","2","+7","22913",2007,"JOHN ROLLIN"
"644","Round 3","014","T34","76","4","+11","22913",2007,"JOHN ROLLIN"
"645","Round 4","014","T20","71","-1","+10","22913",2007,"JOHN ROLLIN"
"646","Round 1","014","T28","75","3","+3","10423",2007,"MIKE WEIR"
"647","Round 2","014","T15","72","E","+3","10423",2007,"MIKE WEIR"
"648","Round 3","014","T34","80","8","+11","10423",2007,"MIKE WEIR"
"649","Round 4","014","T20","71","-1","+10","10423",2007,"MIKE WEIR"
"650","Round 1","014","T43","76","4","+4","06004",2007,"STEPHE AMES"
"651","Round 2","014","T33","74","2","+6","06004",2007,"STEPHE AMES"
